0.1195	-0.09
0.11975	-0.055
0.12	-0.04
0.12025	-0.015
0.1205	0
0.12075	0.03
0.121	0.05
0.12125	0.095
0.1215	0.11
0.12175	0.165
0.122	0.19
0.12225	0.23
0.1225	0.245
0.12275	0.255
0.123	0.255
0.12325	0.265
0.1235	0.255
0.12375	0.23
0.124	0.185
0.12425	0.145
0.1245	0.1
0.12475	0.06
0.125	0.025
0.12525	0.025
0.1255	0.01
0.12575	0.01
0.126	0.01
0.12625	0.015
0.1265	0.01
0.12675	0.025
0.127	0.02
0.12725	0.02
0.1275	0.02
0.12775	0.015
0.128	0
0.12825	0
0.1285	-0.01
0.12875	-0.015
0.129	-0.02
0.12925	-0.03
0.1295	-0.035
0.12975	-0.035
0.13	-0.045
0.13025	-0.04
0.1305	-0.045
0.13075	-0.045
0.131	-0.055
0.13125	-0.045
0.1315	-0.055
0.13175	-0.045
0.132	-0.06
0.13225	-0.05
0.1325	-0.06
0.13275	-0.055
0.133	-0.08
0.13325	-0.065
0.1335	-0.09
0.13375	-0.075
0.134	-0.09
0.13425	-0.07
0.1345	-0.075
0.13475	-0.065
0.135	-0.08
0.13525	-0.065
0.1355	-0.03
0.13575	0.025
0.136	0.04
0.13625	0.065
0.1365	0.18
0.13675	0.145
0.137	0.055
0.13725	0.015
0.1375	-0.035
0.13775	-0.06
0.138	-0.175
0.13825	-0.17
0.1385	-0.195
0.13875	-0.175
0.139	-0.22
0.13925	-0.115
0.1395	0.355
0.13975	1.24
0.14	1.595
0.14025	-0.115
0.1405	-0.815
0.14075	-0.565
0.141	-0.3
0.14125	-0.13
0.1415	-0.16
0.14175	-0.13
0.142	-0.135
0.14225	-0.11
0.1425	-0.12
0.14275	-0.09
0.143	-0.085
0.14325	-0.055
0.1435	-0.04
0.14375	-0.005
0.144	0
0.14425	0.04
0.1445	0.05
0.14475	0.095
0.145	0.125
0.14525	0.17
0.1455	0.19
0.14575	0.22
0.146	0.23
0.14625	0.245
0.1465	0.25
0.14675	0.26
0.147	0.24
0.14725	0.22
0.1475	0.175
0.14775	0.135
0.148	0.085
0.14825	0.055
0.1485	0.02
0.14875	0.015
0.149	0.01
0.14925	0.01
0.1495	0
0.14975	0
0.15	0
0.15025	0.01
0.1505	0.005
0.15075	0.02
0.151	0.01
0.15125	0
0.1515	-0.01
0.15175	-0.015
0.152	-0.02
0.15225	-0.02
0.1525	-0.025
0.15275	-0.035
0.153	-0.03
0.15325	-0.045
0.1535	-0.05
0.15375	-0.05
0.154	-0.055
0.15425	-0.065
0.1545	-0.065
0.15475	-0.06
0.155	-0.065
0.15525	-0.07
0.1555	-0.06
0.15575	-0.06
0.156	-0.055
0.15625	-0.06
0.1565	-0.065
0.15675	-0.08
0.157	-0.065
0.15725	-0.08
0.1575	-0.065
0.15775	-0.075
0.158	-0.07
0.15825	-0.085
0.1585	-0.07
0.15875	-0.085
0.159	-0.075
0.15925	-0.085
0.1595	-0.06
0.15975	-0.045
0.16	0.02
0.16025	0.04
0.1605	0.055
0.16075	0.18
0.161	0.155
0.16125	0.06
0.1615	0.02
0.16175	-0.025
0.162	-0.055
0.16225	-0.18
0.1625	-0.16
0.16275	-0.17
0.163	-0.165
0.16325	-0.195
0.1635	-0.1
0.16375	0.35
0.164	1.115
0.16425	1.495
0.1645	-0.04
0.16475	-0.73
0.165	-0.62
0.16525	-0.365
0.1655	-0.13
0.16575	-0.15
0.166	-0.135
0.16625	-0.15
0.1665	-0.12
0.16675	-0.13
0.167	-0.105
0.16725	-0.09
0.1675	-0.055
0.16775	-0.06
0.168	-0.035
0.16825	-0.015
0.1685	0.02
0.16875	0.045
0.169	0.065
0.16925	0.095
0.1695	0.145
0.16975	0.18
0.17	0.215
0.17025	0.2
0.1705	0.225
0.17075	0.235
0.171	0.245
0.17125	0.235
0.1715	0.225
0.17175	0.175
0.172	0.13
0.17225	0.09
0.1725	0.05
0.17275	0.035
0.173	0.015
0.17325	0.005
0.1735	0
0.17375	-0.005
0.174	0
0.17425	0
0.1745	0
0.17475	0
0.175	-0.005
0.17525	-0.005
0.1755	-0.02
0.17575	-0.02
0.176	-0.04
0.17625	-0.05
0.1765	-0.06
0.17675	-0.06
0.177	-0.06
0.17725	-0.07
0.1775	-0.065
0.17775	-0.075
0.178	-0.07
0.17825	-0.065
0.1785	-0.075
0.17875	-0.075
0.179	-0.075
0.17925	-0.09
0.1795	-0.075
0.17975	-0.085
0.18	-0.08
0.18025	-0.09
0.1805	-0.075
0.18075	-0.09
0.181	-0.08
0.18125	-0.09
0.1815	-0.08
0.18175	-0.1
0.182	-0.085
0.18225	-0.1
0.1825	-0.075
0.18275	-0.085
0.183	-0.09
0.18325	-0.075
0.1835	-0.015
0.18375	0.025
0.184	0.055
0.18425	0.155
0.1845	0.16
0.18475	0.095
0.185	0.015
0.18525	-0.035
0.1855	-0.05
0.18575	-0.175
0.186	-0.17
0.18625	-0.19
0.1865	-0.175
0.18675	-0.2
0.187	-0.105
0.18725	0.335
0.1875	1.095
0.18775	1.47
0.188	0.065
0.18825	-0.66
0.1885	-0.69
0.18875	-0.44
0.189	-0.185
0.18925	-0.16
0.1895	-0.135
0.18975	-0.135
0.19	-0.115
0.19025	-0.115
0.1905	-0.11
0.19075	-0.095
0.191	-0.055
0.19125	-0.05
0.1915	-0.015
0.19175	-0.005
0.192	0.045
0.19225	0.05
0.1925	0.095
0.19275	0.12
0.193	0.165
0.19325	0.185
0.1935	0.21
0.19375	0.225
0.194	0.245
0.19425	0.24
0.1945	0.24
0.19475	0.235
0.195	0.21
0.19525	0.165
0.1955	0.125
0.19575	0.07
0.196	0.045
0.19625	0.01
0.1965	0.02
0.19675	0.005
0.197	0
0.19725	0
0.1975	0
0.19775	0
0.198	0
0.19825	-0.005
0.1985	-0.01
0.19875	-0.005
0.199	-0.025
0.19925	-0.005
0.1995	-0.04
0.19975	-0.04
0.2	-0.045
0.20025	-0.045
0.2005	-0.04
0.20075	-0.055
0.201	-0.065
0.20125	-0.05
0.2015	-0.065
0.20175	-0.065
0.202	-0.065
0.20225	-0.065
0.2025	-0.07
0.20275	-0.065
0.203	-0.07
0.20325	-0.065
0.2035	-0.07
0.20375	-0.07
0.204	-0.085
0.20425	-0.06
0.2045	-0.09
0.20475	-0.065
0.205	-0.085
0.20525	-0.08
0.2055	-0.085
0.20575	-0.05
0.206	-0.09
0.20625	-0.075
0.2065	-0.055
0.20675	0.005
0.207	0.055
0.20725	0.06
0.2075	0.16
0.20775	0.155
0.208	0.08
0.20825	0.015
0.2085	-0.02
0.20875	-0.045
0.209	-0.17
0.20925	-0.17
0.2095	-0.175
0.20975	-0.16
0.21	-0.2
0.21025	-0.105
0.2105	0.36
0.21075	1.16
0.211	1.55
0.21125	0.07
0.2115	-0.69
0.21175	-0.66
0.212	-0.41
0.21225	-0.155
0.2125	-0.155
0.21275	-0.135
0.213	-0.135
0.21325	-0.105
0.2135	-0.11
0.21375	-0.085
0.214	-0.09
0.21425	-0.065
0.2145	-0.045
0.21475	-0.005
0.215	0
0.21525	0.04
0.2155	0.065
0.21575	0.1
0.216	0.12
0.21625	0.175
0.2165	0.19
0.21675	0.23
0.217	0.255
0.21725	0.27
0.2175	0.265
0.21775	0.275
0.218	0.245
0.21825	0.215
0.2185	0.175
0.21875	0.14
0.219	0.095
0.21925	0.04
0.2195	0.025
0.21975	0.015
0.22	0
0.22025	0
0.2205	0
0.22075	0
0.221	0
0.22125	0
0.2215	0
0.22175	0
0.222	-0.005
0.22225	-0.01
0.2225	-0.01
0.22275	-0.015
0.223	-0.03
0.22325	-0.035
0.2235	-0.045
0.22375	-0.045
0.224	-0.05
0.22425	-0.045
0.2245	-0.065
0.22475	-0.07
0.225	-0.075
0.22525	-0.07
0.2255	-0.09
0.22575	-0.085
0.226	-0.09
0.22625	-0.07
0.2265	-0.085
0.22675	-0.085
0.227	-0.095
0.22725	-0.085
0.2275	-0.09
0.22775	-0.085
0.228	-0.09
0.22825	-0.09
0.2285	-0.1
0.22875	-0.09
0.229	-0.105
0.22925	-0.09
0.2295	-0.1
0.22975	-0.085
0.23	-0.055
0.23025	0
0.2305	0.035
0.23075	0.05
0.231	0.17
0.23125	0.135
0.2315	0.06
0.23175	0.01
0.232	-0.035
0.23225	-0.075
0.2325	-0.19
0.23275	-0.185
0.233	-0.205
0.23325	-0.18
0.2335	-0.225
0.23375	-0.11
0.234	0.38
0.23425	1.215
0.2345	1.545
0.23475	-0.025
0.235	-0.765
0.23525	-0.62
0.2355	-0.37
0.23575	-0.155
0.236	-0.17
0.23625	-0.145
0.2365	-0.16
0.23675	-0.13
0.237	-0.145
0.23725	-0.125
0.2375	-0.12
0.23775	-0.08
0.238	-0.065
0.23825	-0.035
0.2385	-0.02
0.23875	0.01
0.239	0.035
0.23925	0.08
0.2395	0.105
0.23975	0.155
0.24	0.18
0.24025	0.22
0.2405	0.225
0.24075	0.24
0.241	0.235
0.24125	0.245
0.2415	0.225
0.24175	0.2
0.242	0.155
0.24225	0.115
0.2425	0.075
0.24275	0.05
0.243	0.02
0.24325	0
0.2435	-0.01
0.24375	-0.015
0.244	-0.01
0.24425	-0.01
0.2445	-0.005
0.24475	0
0.245	0
0.24525	0
0.2455	0
0.24575	0
0.246	-0.005
0.24625	-0.01
0.2465	-0.02
0.24675	-0.025
0.247	-0.035
0.24725	-0.045
0.2475	-0.055
0.24775	-0.055
0.248	-0.06
0.24825	-0.06
0.2485	-0.06
0.24875	-0.055
0.249	-0.055
0.24925	-0.055
0.2495	-0.065
0.24975	-0.06
0.25	-0.055
0.25025	-0.06
0.2505	-0.065
0.25075	-0.06
0.251	-0.075
0.25125	-0.065
0.2515	-0.07
0.25175	-0.07
0.252	-0.09
0.25225	-0.08
0.2525	-0.095
0.25275	-0.08
0.253	-0.095
0.25325	-0.08
0.2535	-0.095
0.25375	-0.085
0.254	-0.09
0.25425	-0.09
0.2545	-0.1
0.25475	-0.085
0.255	-0.105
0.25525	-0.09
0.2555	-0.045
0.25575	0.005
0.256	0.015
0.25625	0.045
0.2565	0.155
0.25675	0.14
0.257	0.045
0.25725	0.005
0.2575	-0.04
0.25775	-0.085
0.258	-0.2
0.25825	-0.195
0.2585	-0.2
0.25875	-0.2
0.259	-0.24
0.25925	-0.13
0.2595	0.34
0.25975	1.155
0.26	1.47
0.26025	-0.155
0.2605	-0.825
0.26075	-0.59
0.261	-0.35
0.26125	-0.155
0.2615	-0.17
0.26175	-0.14
0.262	-0.155
0.26225	-0.115
0.2625	-0.125
0.26275	-0.09
0.263	-0.095
0.26325	-0.065
0.2635	-0.055
0.26375	-0.015
0.264	-0.005
0.26425	0.035
0.2645	0.045
0.26475	0.09
0.265	0.11
0.26525	0.15
0.2655	0.18
0.26575	0.205
0.266	0.225
0.26625	0.23
0.2665	0.22
0.26675	0.235
0.267	0.23
0.26725	0.2
0.2675	0.17
0.26775	0.12
0.268	0.075
0.26825	0.04
0.2685	0.02
0.26875	0.005
0.269	-0.005
0.26925	-0.005
0.2695	-0.01
0.26975	-0.015
0.27	-0.01
0.27025	0
0.2705	-0.005
0.27075	-0.02
0.271	-0.02
0.27125	-0.015
0.2715	-0.025
0.27175	-0.035
0.272	-0.045
0.27225	-0.045
0.2725	-0.06
0.27275	-0.065
0.273	-0.07
0.27325	-0.055
0.2735	-0.06
0.27375	-0.08
0.274	-0.075
0.27425	-0.09
0.2745	-0.065
0.27475	-0.075
0.275	-0.08
0.27525	-0.08
0.2755	-0.085
0.27575	-0.09
0.276	-0.075
0.27625	-0.085
0.2765	-0.095
0.27675	-0.105
0.277	-0.09
0.27725	-0.095
0.2775	-0.07
0.27775	-0.045
0.278	0.005
0.27825	0.03
0.2785	0.07
0.27875	0.195
0.279	0.145
0.27925	0.05
0.2795	-0.015
0.27975	-0.025
0.28	-0.115
0.28025	-0.18
0.2805	-0.19
0.28075	-0.185
0.281	-0.185
0.28125	-0.215
0.2815	0.01
0.28175	0.575
0.282	1.185
0.28225	0.96
0.2825	-0.16
0.28275	-0.74
0.283	-0.64
0.28325	-0.35
0.2835	-0.175
0.28375	-0.145
0.284	-0.15
0.28425	-0.145
0.2845	-0.105
0.28475	-0.12
0.285	-0.09
0.28525	-0.085
0.2855	-0.07
0.28575	-0.04
0.286	-0.02
0.28625	0.005
0.2865	0.02
0.28675	0.045
0.287	0.08
0.28725	0.115
0.2875	0.14
0.28775	0.165
0.288	0.21
0.28825	0.19
0.2885	0.22
0.28875	0.21
0.289	0.215
0.28925	0.215
0.2895	0.16
0.28975	0.135
0.29	0.1
0.29025	0.05
0.2905	0.035
0.29075	-0.005
0.291	0.005
0.29125	-0.005
0.2915	-0.015
0.29175	-0.02
0.292	-0.01
0.29225	0
0.2925	-0.02
0.29275	-0.005
0.293	-0.04
0.29325	-0.035
0.2935	-0.05
0.29375	-0.04
0.294	-0.055
0.29425	-0.075
0.2945	-0.05
0.29475	-0.075
0.295	-0.09
0.29525	-0.08
0.2955	-0.09
0.29575	-0.08
0.296	-0.075
0.29625	-0.085
0.2965	-0.085
0.29675	-0.095
0.297	-0.095
0.29725	-0.105
0.2975	-0.08
0.29775	-0.115
0.298	-0.1
0.29825	-0.095
0.2985	-0.1
0.29875	-0.075
0.299	-0.005
0.29925	0.01
0.2995	0.055
0.29975	0.185
0.3	0.145
0.30025	0.075
0.3005	-0.005
0.30075	-0.025
0.301	-0.11
0.30125	-0.175
0.3015	-0.18
0.30175	-0.22
0.302	-0.175
0.30225	-0.24
0.3025	-0.03
0.30275	0.53
0.303	1.21
0.30325	1.22
0.3035	-0.105
0.30375	-0.795
0.304	-0.69
0.30425	-0.375
0.3045	-0.165
0.30475	-0.155
0.305	-0.135
0.30525	-0.15
0.3055	-0.12
0.30575	-0.12
0.306	-0.09
0.30625	-0.095
0.3065	-0.05
0.30675	-0.05
0.307	-0.01
0.30725	-0.005
0.3075	0.03
0.30775	0.08
0.308	0.075
0.30825	0.145
0.3085	0.155
0.30875	0.2
0.309	0.2
0.30925	0.24
0.3095	0.235
0.30975	0.245
0.31	0.245
0.31025	0.215
0.3105	0.18
0.31075	0.15
0.311	0.09
0.31125	0.035
0.3115	0.025
0.31175	0
0.312	-0.015
0.31225	-0.03
0.3125	0
0.31275	-0.02
0.313	-0.005
0.31325	-0.025
0.3135	-0.03
0.31375	-0.015
0.314	-0.01
0.31425	-0.035
0.3145	-0.04
0.31475	-0.05
0.315	-0.045
0.31525	-0.04
0.3155	-0.075
0.31575	-0.065
0.316	-0.095
0.31625	-0.085
0.3165	-0.085
0.31675	-0.09
0.317	-0.1
0.31725	-0.1
0.3175	-0.08
0.31775	-0.105
0.318	-0.105
0.31825	-0.1
0.3185	-0.105
0.31875	-0.095
0.319	-0.1
0.31925	-0.09
0.3195	-0.035
0.31975	0.01
0.32	0.035
0.32025	0.07
0.3205	0.19
0.32075	0.125
0.321	0.045
0.32125	-0.035
0.3215	-0.06
0.32175	-0.155
0.322	-0.21
0.32225	-0.225
0.3225	-0.2
0.32275	-0.215
0.323	-0.265
0.32325	0.07
0.3235	0.865
0.32375	1.495
0.324	0.625
0.32425	-0.44
0.3245	-0.815
0.32475	-0.6
0.325	-0.31
0.32525	-0.175
0.3255	-0.18
0.32575	-0.165
0.326	-0.135
0.32625	-0.135
0.3265	-0.115
0.32675	-0.105
0.327	-0.085
0.32725	-0.06
0.3275	-0.03
0.32775	-0.02
0.328	0.015
0.32825	0.05
0.3285	0.07
0.32875	0.105
0.329	0.165
0.32925	0.2
0.3295	0.205
0.32975	0.235
0.33	0.235
0.33025	0.265
0.3305	0.26
0.33075	0.235
0.331	0.215
0.33125	0.17
0.3315	0.125
0.33175	0.09
0.332	0.025
0.33225	-0.015
0.3325	-0.03
0.33275	-0.035
0.333	-0.04
0.33325	-0.04
0.3335	-0.035
0.33375	-0.04
0.334	-0.02
0.33425	-0.04
0.3345	-0.04
0.33475	-0.03
0.335	-0.045
0.33525	-0.065
0.3355	-0.06
0.33575	-0.06
0.336	-0.09
0.33625	-0.08
0.3365	-0.095
0.33675	-0.085
0.337	-0.105
0.33725	-0.09
0.3375	-0.1
0.33775	-0.105
0.338	-0.115
0.33825	-0.1
0.3385	-0.115
0.33875	-0.11
0.339	-0.135
0.33925	-0.095
0.3395	-0.125
0.33975	-0.105
0.34	-0.085
0.34025	-0.015
0.3405	0.02
0.34075	0.03
0.341	0.135
0.34125	0.16
0.3415	0.105
0.34175	0.03
0.342	-0.05
0.34225	-0.05
0.3425	-0.17
0.34275	-0.205
0.343	-0.215
0.34325	-0.175
0.3435	-0.21
0.34375	-0.215
0.344	0.175
0.34425	1.09
0.3445	1.7
0.34475	0.335
0.345	-0.615
0.34525	-0.705
0.3455	-0.46
0.34575	-0.175
0.346	-0.165
0.34625	-0.145
0.3465	-0.155
0.34675	-0.115
0.347	-0.12
0.34725	-0.105
0.3475	-0.105
0.34775	-0.085
0.348	-0.06
0.34825	-0.015
0.3485	-0.005
0.34875	0.02
0.349	0.05
0.34925	0.08
0.3495	0.105
0.34975	0.18
0.35	0.205
0.35025	0.24
0.3505	0.235
0.35075	0.27
0.351	0.27
0.35125	0.28
0.3515	0.26
0.35175	0.23
0.352	0.175
0.35225	0.135
0.3525	0.09
0.35275	0.045
0.353	0
0.35325	-0.005
0.3535	-0.025
0.35375	-0.025
0.354	-0.025
0.35425	-0.02
0.3545	0
0.35475	-0.005
0.355	-0.005
0.35525	-0.005
0.3555	-0.005
0.35575	-0.01
0.356	-0.025
0.35625	-0.02
0.3565	-0.04
0.35675	-0.04
0.357	-0.04
0.35725	-0.05
0.3575	-0.06
0.35775	-0.05
0.358	-0.065
0.35825	-0.06
0.3585	-0.07
0.35875	-0.06
0.359	-0.09
0.35925	-0.08
0.3595	-0.095
0.35975	-0.085
0.36	-0.1
0.36025	-0.09
0.3605	-0.095
0.36075	-0.085
0.361	-0.1
0.36125	-0.075
0.3615	-0.095
0.36175	-0.08
0.362	-0.075
0.36225	0
0.3625	0.03
0.36275	0.035
0.363	0.135
0.36325	0.145
0.3635	0.07
0.36375	0.015
0.364	-0.045
0.36425	-0.055
0.3645	-0.185
0.36475	-0.19
0.365	-0.22
0.36525	-0.18
0.3655	-0.21
0.36575	-0.185
0.366	0.22
0.36625	1.15
0.3665	1.72
0.36675	0.155
0.367	-0.7
0.36725	-0.66
0.3675	-0.405
0.36775	-0.15
0.368	-0.16
0.36825	-0.135
0.3685	-0.145
0.36875	-0.12
0.369	-0.125
0.36925	-0.09
0.3695	-0.09
0.36975	-0.055
0.37	-0.04
0.37025	-0.015
0.3705	0
0.37075	0.03
0.371	0.05
0.37125	0.095
0.3715	0.11
0.37175	0.165
0.372	0.19
0.37225	0.23
0.3725	0.245
0.37275	0.255
0.373	0.255
0.37325	0.265
0.3735	0.255
0.37375	0.23
0.374	0.185
0.37425	0.145
0.3745	0.1
0.37475	0.06
0.375	0.025
0.37525	0.025
